date_reg,type,maker,model,colour,fuel,state
2025-01-02,motokar,Tesla,Model 3,white,electric,Rakan Niaga
2025-01-02,motokar,Tesla,Model 3,red,electric,W.P. Kuala Lumpur
2025-01-02,motokar,Toyota,86,grey,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,86,white,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,white,petrol,Selangor
2025-01-02,window_van,Toyota,Alphard,white,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,black,petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Alphard,black,petrol,Melaka
2025-01-02,window_van,Toyota,Alphard,white,petrol,Sarawak
2025-01-02,window_van,Toyota,Alphard,white,petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Alphard,white,petrol,Melaka
2025-01-02,window_van,Toyota,Alphard,white,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,white,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,white,petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Alphard,white,petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Alphard,black,petrol,Perak
2025-01-02,window_van,Toyota,Alphard,white,petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Alphard,white,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,white,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,black,petrol,Selangor
2025-01-02,window_van,Toyota,Alphard,brown,petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Alphard,black,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,black,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,white,petrol,Johor
2025-01-02,window_van,Toyota,Alphard,white,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,white,petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Alphard,black,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,white,petrol,Johor
2025-01-02,window_van,Toyota,Alphard,white,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,black,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,black,petrol,Johor
2025-01-02,window_van,Toyota,Alphard,white,petrol,Johor
2025-01-02,window_van,Toyota,Alphard,black,petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Alphard,black,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,black,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,black,petrol,Johor
2025-01-02,window_van,Toyota,Alphard,black,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,black,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,black,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,white,petrol,Johor
2025-01-02,window_van,Toyota,Alphard,white,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,black,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,white,petrol,Perak
2025-01-02,window_van,Toyota,Alphard,black,petrol,Johor
2025-01-02,window_van,Toyota,Alphard,white,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,white,petrol,Perak
2025-01-02,window_van,Toyota,Alphard,white,petrol,Johor
2025-01-02,window_van,Toyota,Alphard,white,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,black,petrol,Melaka
2025-01-02,window_van,Toyota,Alphard,white,petrol,Selangor
2025-01-02,window_van,Toyota,Alphard,white,petrol,Pulau Pinang
2025-01-02,window_van,Toyota,Alphard,white,petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Alphard,white,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,white,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,white,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,black,petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Alphard,white,petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Alphard,white,petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Alphard,white,petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Alphard,white,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,white,petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Alphard,black,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,white,petrol,Perak
2025-01-02,window_van,Toyota,Alphard,black,petrol,Sarawak
2025-01-02,window_van,Toyota,Alphard,black,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,white,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,white,petrol,Johor
2025-01-02,window_van,Toyota,Alphard,white,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,white,petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Alphard,black,petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Alphard,white,petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Alphard,white,petrol,Sarawak
2025-01-02,window_van,Toyota,Alphard,black,petrol,Melaka
2025-01-02,window_van,Toyota,Alphard,white,petrol,Johor
2025-01-02,window_van,Toyota,Alphard,black,petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Alphard,black,petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Alphard,white,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,white,petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Alphard,black,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,white,petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Alphard,white,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Alphard,white,petrol,Sabah
2025-01-02,window_van,Toyota,Alphard,black,petrol,Sarawak
2025-01-02,motokar,Toyota,C-HR,black,petrol,W.P. Kuala Lumpur
2025-01-02,motokar,Toyota,C-HR,red,petrol,W.P. Kuala Lumpur
2025-01-02,jip,Toyota,Corolla Cross,red,petrol,Rakan Niaga
2025-01-02,jip,Toyota,Corolla Cross,grey,hybrid_petrol,Rakan Niaga
2025-01-02,jip,Toyota,Corolla Cross,silver,petrol,Rakan Niaga
2025-01-02,jip,Toyota,Corolla Cross,red,petrol,W.P. Kuala Lumpur
2025-01-02,jip,Toyota,Corolla Cross,white,petrol,Rakan Niaga
2025-01-02,jip,Toyota,Corolla Cross,red,petrol,Rakan Niaga
2025-01-02,jip,Toyota,Corolla Cross,white,hybrid_petrol,Rakan Niaga
2025-01-02,jip,Toyota,Corolla Cross,grey,hybrid_petrol,Rakan Niaga
2025-01-02,jip,Toyota,Corolla Cross,white,petrol,Rakan Niaga
2025-01-02,jip,Toyota,Corolla Cross,white,petrol,Rakan Niaga
2025-01-02,jip,Toyota,Corolla Cross,red,petrol,Rakan Niaga
2025-01-02,jip,Toyota,Corolla Cross,white,petrol,Perak
2025-01-02,jip,Toyota,Corolla Cross,white,hybrid_petrol,Rakan Niaga
2025-01-02,jip,Toyota,Corolla Cross,blue,hybrid_petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Estima,black,petrol,W.P. Kuala Lumpur
2025-01-02,jip,Toyota,Fortuner,white,greendiesel,Rakan Niaga
2025-01-02,jip,Toyota,Fortuner,black,greendiesel,Rakan Niaga
2025-01-02,jip,Toyota,Fortuner,black,greendiesel,Rakan Niaga
2025-01-02,jip,Toyota,Fortuner,brown,greendiesel,Rakan Niaga
2025-01-02,jip,Toyota,Harrier,white,petrol,Johor
2025-01-02,jip,Toyota,Harrier,black,petrol,Rakan Niaga
2025-01-02,jip,Toyota,Harrier,white,petrol,Melaka
2025-01-02,jip,Toyota,Harrier,black,petrol,Selangor
2025-01-02,jip,Toyota,Harrier,white,petrol,Johor
2025-01-02,jip,Toyota,Harrier,white,petrol,W.P. Kuala Lumpur
2025-01-02,jip,Toyota,Harrier,black,petrol,Rakan Niaga
2025-01-02,jip,Toyota,Harrier,white,petrol,W.P. Kuala Lumpur
2025-01-02,jip,Toyota,Harrier,black,petrol,Pulau Pinang
2025-01-02,jip,Toyota,Harrier,black,petrol,Perak
2025-01-02,jip,Toyota,Harrier,black,petrol,Rakan Niaga
2025-01-02,jip,Toyota,Harrier,white,petrol,Rakan Niaga
2025-01-02,jip,Toyota,Harrier,white,petrol,Rakan Niaga
2025-01-02,jip,Toyota,Harrier,black,petrol,Rakan Niaga
2025-01-02,jip,Toyota,Harrier,black,petrol,Melaka
2025-01-02,jip,Toyota,Harrier,white,petrol,Selangor
2025-01-02,jip,Toyota,Harrier,white,petrol,W.P. Kuala Lumpur
2025-01-02,jip,Toyota,Harrier,white,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Hiace,white,greendiesel,Rakan Niaga
2025-01-02,window_van,Toyota,Hiace,white,greendiesel,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Hiace,white,greendiesel,Rakan Niaga
2025-01-02,pick_up,Toyota,Hilux,white,greendiesel,Johor
2025-01-02,pick_up,Toyota,Hilux,black,greendiesel,Sabah
2025-01-02,pick_up,Toyota,Hilux,white,greendiesel,Sabah
2025-01-02,pick_up,Toyota,Hilux,black,greendiesel,Sabah
2025-01-02,pick_up,Toyota,Hilux,white,greendiesel,Sabah
2025-01-02,pick_up,Toyota,Hilux,silver,greendiesel,Johor
2025-01-02,pick_up,Toyota,Hilux,black,greendiesel,Sabah
2025-01-02,pick_up,Toyota,Hilux,black,greendiesel,Sabah
2025-01-02,pick_up,Toyota,Hilux,white,greendiesel,Sabah
2025-01-02,pick_up,Toyota,Hilux,maroon,greendiesel,Sabah
2025-01-02,pick_up,Toyota,Hilux,white,greendiesel,W.P. Kuala Lumpur
2025-01-02,pick_up,Toyota,Hilux,brown,greendiesel,W.P. Kuala Lumpur
2025-01-02,pick_up,Toyota,Hilux,white,greendiesel,Sabah
2025-01-02,pick_up,Toyota,Hilux,black,greendiesel,Sabah
2025-01-02,pick_up,Toyota,Hilux,white,greendiesel,Sabah
2025-01-02,pick_up,Toyota,Hilux,black,greendiesel,W.P. Kuala Lumpur
2025-01-02,pick_up,Toyota,Hilux,brown,greendiesel,Selangor
2025-01-02,pick_up,Toyota,Hilux,black,greendiesel,Selangor
2025-01-02,pick_up,Toyota,Hilux,white,greendiesel,W.P. Kuala Lumpur
2025-01-02,pick_up,Toyota,Hilux,brown,greendiesel,Sabah
2025-01-02,pick_up,Toyota,Hilux,white,greendiesel,Johor
2025-01-02,pick_up,Toyota,Hilux,white,greendiesel,Sabah
2025-01-02,pick_up,Toyota,Hilux,white,greendiesel,Sabah
2025-01-02,pick_up,Toyota,Hilux,black,greendiesel,Sabah
2025-01-02,pick_up,Toyota,Hilux,silver,greendiesel,Pahang
2025-01-02,pick_up,Toyota,Hilux,silver,greendiesel,Johor
2025-01-02,pick_up,Toyota,Hilux,black,greendiesel,Sarawak
2025-01-02,pick_up,Toyota,Hilux,black,greendiesel,Sabah
2025-01-02,pick_up,Toyota,Hilux,black,greendiesel,W.P. Kuala Lumpur
2025-01-02,pick_up,Toyota,Hilux,white,greendiesel,Sabah
2025-01-02,pick_up,Toyota,Hilux,white,greendiesel,Sabah
2025-01-02,pick_up,Toyota,Hilux,brown,greendiesel,Selangor
2025-01-02,pick_up,Toyota,Hilux,white,greendiesel,Sabah
2025-01-02,pick_up,Toyota,Hilux,brown,greendiesel,Kedah
2025-01-02,pick_up,Toyota,Hilux,white,greendiesel,Kelantan
2025-01-02,pick_up,Toyota,Hilux,silver,greendiesel,Selangor
2025-01-02,pick_up,Toyota,Hilux,black,greendiesel,Sarawak
2025-01-02,pick_up,Toyota,Hilux,red,greendiesel,Selangor
2025-01-02,pick_up,Toyota,Hilux,brown,greendiesel,W.P. Kuala Lumpur
2025-01-02,pick_up,Toyota,Hilux,brown,greendiesel,Johor
2025-01-02,pick_up,Toyota,Hilux,red,greendiesel,Terengganu
2025-01-02,pick_up,Toyota,Hilux,black,greendiesel,Sabah
2025-01-02,pick_up,Toyota,Hilux,brown,greendiesel,Johor
2025-01-02,pick_up,Toyota,Hilux,white,greendiesel,Sabah
2025-01-02,pick_up,Toyota,Hilux,black,greendiesel,Sabah
2025-01-02,pick_up,Toyota,Hilux,brown,greendiesel,W.P. Kuala Lumpur
2025-01-02,pick_up,Toyota,Hilux,black,greendiesel,Pahang
2025-01-02,pick_up,Toyota,Hilux,white,greendiesel,Sabah
2025-01-02,pick_up,Toyota,Hilux,black,greendiesel,Sabah
2025-01-02,pick_up,Toyota,Hilux,black,greendiesel,Sabah
2025-01-02,pick_up,Toyota,Hilux,black,greendiesel,W.P. Kuala Lumpur
2025-01-02,pick_up,Toyota,Hilux,brown,greendiesel,W.P. Kuala Lumpur
2025-01-02,motokar_pelbagai_utiliti,Toyota,Innova,silver,petrol,Rakan Niaga
2025-01-02,motokar_pelbagai_utiliti,Toyota,Innova,grey,hybrid_petrol,Rakan Niaga
2025-01-02,motokar_pelbagai_utiliti,Toyota,Innova,silver,petrol,Kedah
2025-01-02,motokar_pelbagai_utiliti,Toyota,Innova,white,petrol,Rakan Niaga
2025-01-02,motokar_pelbagai_utiliti,Toyota,Innova,grey,petrol,Rakan Niaga
2025-01-02,jip,Toyota,Land Cruiser,white,petrol,Sabah
2025-01-02,jip,Toyota,Land Cruiser,white,petrol,Selangor
2025-01-02,jip,Toyota,Land Cruiser,black,petrol,Sabah
2025-01-02,jip,Toyota,Land Cruiser,white,petrol,W.P. Kuala Lumpur
2025-01-02,jip,Toyota,Land Cruiser,black,petrol,Sarawak
2025-01-02,jip,Toyota,Land Cruiser Prado,black,diesel,W.P. Kuala Lumpur
2025-01-02,motokar,Toyota,Supra,white,petrol,Melaka
2025-01-02,motokar,Toyota,Supra,black,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Supra,black,petrol,W.P. Kuala Lumpur
2025-01-02,motokar,Toyota,Supra,black,petrol,Sarawak
2025-01-02,window_van,Toyota,Vellfire,white,petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Vellfire,white,petrol,Johor
2025-01-02,window_van,Toyota,Vellfire,white,petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Vellfire,black,petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Vellfire,black,petrol,Sarawak
2025-01-02,window_van,Toyota,Vellfire,black,petrol,Pulau Pinang
2025-01-02,window_van,Toyota,Vellfire,white,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Vellfire,white,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Vellfire,white,petrol,Sarawak
2025-01-02,window_van,Toyota,Vellfire,white,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Vellfire,black,petrol,Selangor
2025-01-02,window_van,Toyota,Vellfire,white,petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Vellfire,white,petrol,Sarawak
2025-01-02,window_van,Toyota,Vellfire,black,petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Vellfire,white,petrol,Johor
2025-01-02,window_van,Toyota,Vellfire,white,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Vellfire,black,petrol,Johor
2025-01-02,window_van,Toyota,Vellfire,white,petrol,Selangor
2025-01-02,motokar,Toyota,Vios,white,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Vios,silver,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Vios,silver,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Vios,black,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Vios,silver,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Vios,black,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Vios,maroon,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Vios,red,petrol,Sabah
2025-01-02,motokar,Toyota,Vios,white,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Vios,black,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Vios,white,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Vios,silver,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Vios,white,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Vios,white,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Vios,white,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Vios,silver,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Vios,white,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Vios,silver,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Vios,white,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Vios,black,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Vios,blue,petrol,W.P. Kuala Lumpur
2025-01-02,motokar,Toyota,Vios,white,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Vios,white,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Vios,red,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Vios,black,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Vios,red,petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Voxy,black,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,Toyota,Voxy,white,petrol,Rakan Niaga
2025-01-02,window_van,Toyota,Voxy,black,petrol,Johor
2025-01-02,window_van,Toyota,Voxy,black,petrol,Kelantan
2025-01-02,window_van,Toyota,Voxy,black,petrol,Perak
2025-01-02,window_van,Toyota,Voxy,white,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Yaris,white,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Yaris,white,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Yaris,white,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Yaris,silver,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Yaris,maroon,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Yaris,white,petrol,W.P. Kuala Lumpur
2025-01-02,motokar,Toyota,Yaris,red,petrol,Johor
2025-01-02,motokar,Toyota,Yaris,white,petrol,Rakan Niaga
2025-01-02,motokar,Toyota,Yaris,white,petrol,Rakan Niaga
2025-01-02,window_van,Weststar Maxus,G10,grey,petrol,Johor
2025-01-02,jip,Xpeng,G6,silver,electric,Rakan Niaga
2025-01-02,jip,Xpeng,G6,black,electric,Rakan Niaga
2025-01-02,window_van,Zeekr,009,white,electric,W.P. Kuala Lumpur
2025-01-02,window_van,Zeekr,009,white,electric,Rakan Niaga
2025-01-02,window_van,Zeekr,009,blue,electric,Rakan Niaga
2025-01-03,motokar,BMW,3 Series,white,petrol,Johor
2025-01-03,motokar,BMW,4 Series,blue,petrol,W.P. Kuala Lumpur
2025-01-03,jip,BMW,X7,white,petrol,Rakan Niaga
2025-01-03,motokar,BMW,i5,blue,electric,Rakan Niaga
2025-01-03,motokar,BMW,i5,grey,electric,Rakan Niaga
2025-01-03,motokar,BMW,i5,white,electric,Rakan Niaga
2025-01-03,motokar,BMW,i5,blue,electric,Rakan Niaga
2025-01-03,motokar,BMW,i5,grey,electric,Rakan Niaga
2025-01-03,motokar,BMW,i5,blue,electric,Rakan Niaga
2025-01-03,motokar,BMW,i5,grey,electric,Rakan Niaga
2025-01-03,motokar,BMW,i5,grey,electric,Rakan Niaga
2025-01-03,motokar,BMW,i5,grey,electric,Rakan Niaga
2025-01-03,motokar,BMW,i5,white,electric,Rakan Niaga
2025-01-03,motokar,BMW,i5,grey,electric,Rakan Niaga
2025-01-03,motokar,BMW,i5,red,electric,Rakan Niaga
2025-01-03,motokar,BMW,i5,green,electric,Rakan Niaga
2025-01-03,motokar,BMW,i5,grey,electric,Rakan Niaga
2025-01-03,motokar,BMW,i5,grey,electric,Rakan Niaga
2025-01-03,motokar,BMW,i5,green,electric,Rakan Niaga
2025-01-03,motokar,BMW,i7,white,electric,Rakan Niaga
2025-01-03,motokar,BMW,i7,grey,electric,Rakan Niaga
2025-01-03,motokar,BMW,i7,grey,electric,Rakan Niaga
2025-01-03,motokar,BMW,i7,grey,electric,Rakan Niaga
2025-01-03,motokar,BMW,i7,white,electric,Rakan Niaga
2025-01-03,motokar,BMW,i7,grey,electric,Rakan Niaga
2025-01-03,jip,BYD,Atto 3,grey,electric,Rakan Niaga
2025-01-03,motokar,BYD,Seal,blue,electric,Johor
2025-01-03,jip,BYD,Sealion,grey,electric,W.P. Kuala Lumpur
2025-01-03,jip,BYD,Sealion,grey,electric,Rakan Niaga
2025-01-03,jip,BYD,Sealion,black,electric,W.P. Kuala Lumpur
2025-01-03,jip,BYD,Sealion,black,electric,Sabah
2025-01-03,jip,BYD,Sealion,grey,electric,Rakan Niaga
2025-01-03,jip,BYD,Sealion,black,electric,Rakan Niaga
2025-01-03,window_van,Cam,Kingo,white,greendiesel,W.P. Kuala Lumpur
2025-01-03,window_van,Cam,Kingo,white,greendiesel,W.P. Kuala Lumpur
2025-01-03,window_van,Cam,Kingo,white,greendiesel,W.P. Kuala Lumpur
2025-01-03,window_van,Cam,Kingo,white,greendiesel,W.P. Kuala Lumpur
2025-01-03,window_van,Cam,Kingo,white,greendiesel,W.P. Kuala Lumpur
2025-01-03,window_van,Cam,Kingo,white,greendiesel,W.P. Kuala Lumpur
2025-01-03,window_van,Cam,Kingo,white,greendiesel,W.P. Kuala Lumpur
2025-01-03,window_van,Cam,Kingo,white,greendiesel,W.P. Kuala Lumpur
2025-01-03,window_van,Cam,Kingo,white,greendiesel,W.P. Kuala Lumpur
2025-01-03,window_van,Cam,Kingo,white,greendiesel,W.P. Kuala Lumpur
2025-01-03,window_van,Cam,Kingo,white,greendiesel,W.P. Kuala Lumpur
2025-01-03,window_van,Cam,Kingo,white,greendiesel,W.P. Kuala Lumpur
2025-01-03,window_van,Cam,Kingo,white,greendiesel,W.P. Kuala Lumpur
2025-01-03,window_van,Cam,Kingo,white,greendiesel,W.P. Kuala Lumpur
2025-01-03,window_van,Cam,Kingo,white,greendiesel,W.P. Kuala Lumpur
2025-01-03,window_van,Cam,Kingo,white,greendiesel,W.P. Kuala Lumpur
2025-01-03,window_van,Cam,Placer-X,white,greendiesel,Melaka
2025-01-03,jip,Chery,Jaecoo J7,black,petrol,Rakan Niaga
2025-01-03,jip,Chery,Jaecoo J7,silver,petrol,Rakan Niaga
2025-01-03,jip,Chery,Jaecoo J7,white,petrol,Rakan Niaga
2025-01-03,jip,Chery,Jaecoo J7,black,petrol,Rakan Niaga
2025-01-03,jip,Chery,Jaecoo J7,black,petrol,W.P. Kuala Lumpur
2025-01-03,jip,Chery,Jaecoo J7,silver,petrol,W.P. Kuala Lumpur
2025-01-03,jip,Chery,Jaecoo J7,silver,petrol,Rakan Niaga
2025-01-03,jip,Chery,Jaecoo J7,silver,petrol,Johor
2025-01-03,jip,Chery,Jaecoo J7,white,petrol,Rakan Niaga
2025-01-03,jip,Chery,Jaecoo J7,black,petrol,Rakan Niaga
2025-01-03,jip,Chery,Jaecoo J7,silver,petrol,Pulau Pinang
2025-01-03,jip,Chery,Jaecoo J7,silver,petrol,Rakan Niaga
2025-01-03,jip,Chery,Jaecoo J7,white,petrol,Rakan Niaga
2025-01-03,jip,Chery,Jaecoo J7,black,petrol,Johor
2025-01-03,jip,Chery,Jaecoo J7,white,petrol,Rakan Niaga
2025-01-03,jip,Chery,Jaecoo J7,silver,petrol,Rakan Niaga
2025-01-03,jip,Chery,Jaecoo J7,green,petrol,Rakan Niaga
2025-01-03,jip,Chery,Jaecoo J7,silver,petrol,Rakan Niaga
2025-01-03,jip,Chery,Jaecoo J7,silver,petrol,Pulau Pinang
2025-01-03,jip,Chery,Jaecoo J7,black,petrol,Rakan Niaga
2025-01-03,jip,Chery,Jaecoo J7,black,petrol,W.P. Kuala Lumpur
2025-01-03,jip,Chery,Jaecoo J7,green,petrol,Rakan Niaga
2025-01-03,jip,Chery,Jaecoo J7,black,petrol,Rakan Niaga
2025-01-03,jip,Chery,Jaecoo J7,silver,petrol,Rakan Niaga
2025-01-03,jip,Chery,Jaecoo J7,green,petrol,Rakan Niaga
2025-01-03,jip,Chery,Jaecoo J7,white,petrol,W.P. Kuala Lumpur
2025-01-03,jip,Chery,Jaecoo J7,green,petrol,Rakan Niaga
2025-01-03,jip,Chery,Jaecoo J7,white,petrol,Rakan Niaga
2025-01-03,jip,Chery,Jaecoo J7,white,petrol,W.P. Kuala Lumpur
2025-01-03,jip,Chery,Jaecoo J7,white,petrol,Johor
2025-01-03,jip,Chery,Jaecoo J7,silver,petrol,Pulau Pinang
2025-01-03,jip,Chery,Jaecoo J7,silver,petrol,Rakan Niaga
2025-01-03,jip,Chery,Jaecoo J7,white,petrol,Rakan Niaga
2025-01-03,jip,Chery,Jaecoo J7,silver,petrol,Pulau Pinang
2025-01-03,jip,Chery,Omoda 5,grey,petrol,Rakan Niaga
2025-01-03,jip,Chery,Omoda 5,red,petrol,Rakan Niaga
2025-01-03,jip,Chery,Omoda 5,black,petrol,Rakan Niaga
2025-01-03,jip,Chery,Omoda 5,white,petrol,Rakan Niaga
2025-01-03,jip,Chery,Omoda 5,black,petrol,W.P. Kuala Lumpur
2025-01-03,jip,Chery,Omoda 5,black,petrol,Rakan Niaga
2025-01-03,jip,Chery,Omoda 5,white,petrol,Rakan Niaga
2025-01-03,jip,Chery,Omoda 5,white,petrol,Rakan Niaga
2025-01-03,jip,Chery,Omoda 5,white,petrol,Rakan Niaga
2025-01-03,jip,Chery,Omoda 9,black,petrol,Rakan Niaga
2025-01-03,jip,Chery,Tiggo,black,petrol,Rakan Niaga
2025-01-03,jip,Chery,Tiggo,black,petrol,Rakan Niaga
2025-01-03,jip,Chery,Tiggo,black,petrol,Rakan Niaga
2025-01-03,jip,Chery,Tiggo,grey,petrol,Rakan Niaga
2025-01-03,motokar,Ferrari,F8,red,petrol,W.P. Kuala Lumpur
2025-01-03,pick_up,Ford,Ranger,orange,petrol,W.P. Kuala Lumpur
2025-01-03,pick_up,Ford,Ranger,black,greendiesel,Rakan Niaga
2025-01-03,pick_up,Ford,Ranger,grey,petrol,Rakan Niaga
2025-01-03,pick_up,Ford,Ranger,grey,greendiesel,Sarawak
2025-01-03,pick_up,Ford,Ranger,white,petrol,Pahang
2025-01-03,pick_up,Ford,Ranger,black,greendiesel,Rakan Niaga
2025-01-03,pick_up,Ford,Ranger,white,petrol,Rakan Niaga
2025-01-03,pick_up,Ford,Ranger,grey,greendiesel,Rakan Niaga
2025-01-03,pick_up,Ford,Ranger,grey,greendiesel,Rakan Niaga
2025-01-03,window_van,Foton,View,white,greendiesel,W.P. Kuala Lumpur
2025-01-03,window_van,Foton,View,white,greendiesel,W.P. Kuala Lumpur
2025-01-03,window_van,Foton,View,white,greendiesel,W.P. Kuala Lumpur
2025-01-03,window_van,Foton,View,white,greendiesel,Sabah
2025-01-03,window_van,Foton,View,white,greendiesel,W.P. Kuala Lumpur
2025-01-03,window_van,Foton,View,white,greendiesel,W.P. Kuala Lumpur
2025-01-03,jip,GAC,GS3,grey,petrol,Selangor
2025-01-03,jip,GAC,GS3,black,petrol,Pahang
2025-01-03,jip,GAC,GS3,blue,petrol,Selangor
2025-01-03,jip,Great Wall,Haval H6,white,hybrid_petrol,Rakan Niaga
2025-01-03,jip,Great Wall,Haval H6,green,hybrid_petrol,Rakan Niaga
2025-01-03,jip,Great Wall,Haval H6,silver,hybrid_petrol,Rakan Niaga
2025-01-03,jip,Great Wall,Haval H6,silver,hybrid_petrol,Rakan Niaga
2025-01-03,jip,Great Wall,Haval H6,green,hybrid_petrol,Rakan Niaga
